lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
ряд	NN	example	22	22_ряд_41246		Они занимали места от второго до четвертого ряда: у каждой газеты свое кресло.	44:48	0:78
ряд	NN	example	22	22_ряд_45767		Он сообщил мне, что за истекшие сутки получил ряд сведений, в значительной мере разъяснявших первые его тяжелые впечатления, что того общего недоверия и неудовольствия в войсках, которого он опасался, видимо, нет, и он не теряет надежды справиться с делом.	46:49	0:256
ряд	NN	example	22	22_ряд_74597		В наши ряды проникли красные агитаторы.	7:11	0:39
ряд	NN	example	22	22_ряд_35800		-- Если перевозка осуществляется в рамках государственных гарантий оказания медицинской помощи, то ни пациент, ни родственники ничего не платят-- все услуги оплачиваются за счет бюджетных средств(федеральных или региональных), а также, в ряде случаев, за счет средств обязательного медицинского страхования.	238:242	0:307
ряд	NN	example	22	22_ряд_59711		На эту сторону Петр Акиндинович обращал особенное внимание, и у него был целый ряд весьма остроумных и простых приспособлений, чтобы обеспечить правильное держание тяжелой поддержки, не вызывая излишнего утомления рабочего.	79:82	0:223
ряд	NN	example	22	22_ряд_60087		К этому необходимо добавить целый ряд вопросов: какое количество и каких кормов дается корове ежедневно, в известный период и в год, сколько идет подстилки, как увеличивается вес теленка, сколько от коровы получается в год навоза и проч.	34:37	0:237
ряд	NN	example	22	22_ряд_49765		Атака эта произвела панику в рядах германских войск и приостановила их наступление.	29:34	0:83
ряд	NN	example	22	22_ряд_64710		Тело несчастного Василия погребено 11 июня 1635 года в Архангельском соборе в ряду других потомков Св.	78:82	0:102
ряд	NN	example	22	22_ряд_60317		-- Ишь ты, как лопочет-то, а сам гляди-кось, какой малюсенький!-- одобрительно говорили в задних рядах крестьяне, ни слова, конечно, не понявшие из того, что декламировал барчонок.	97:102	0:180
ряд	NN	example	22	22_ряд_16984		Участники конференций согласились с тем, что Япония встретилась с рядом сложностей в нескольких сферах: бюджетной, политической и технической.	66:71	0:142
ряд	NN	example	22	22_ряд_44015		Это доведено у него до смешного: поступая в партию, он думает, не ниже ли достоинства его стоять в рядах других, а выйдя из партии, он мучится-- не унизительно ли стоять в стороне от всеобщего движения!..	99:104	0:204
ряд	NN	example	22	22_ряд_44520		Только ценность смертного человека дает масштабы для пространственного и временного ряда: пространство-- уплотняется как возможный кругозор смертного человека, его возможное окружение, а время имеет ценностный вес и тяжесть как течение жизни смертного человека, причем[?] и содержание временного определения, и формальная тяжесть, значимое течение ритма.	84:88	0:354
ряд	NN	example	22	22_ряд_42383		Своеобразная тактика единого фронта с плехановской партийной группой позволила большевикам завоевать ряд рабочих меньшевистских организаций(Выборгский район, Екатеринослав и др.).	101:104	0:179
ряд	NN	example	22	22_ряд_47879		В Мариуполе возбуждено ходатайство о соединении Азовского и Черного морей каналом через Перекопский перешеек в целях разгрузки железных дорог и правильного снабжения продовольственными продуктами целого ряда городов.	203:207	0:216
ряд	NN	example	22	22_ряд_4322		Я беру себя в руки и пытаюсь быть добрым, не перенапрягаянервы(с. 68)[на полях идёт ряд выписок].	84:87	0:97
ряд	NN	example	22	22_ряд_71135		По обеим сторонам, по два в ряд, стояли бояре, будто снопы золотые.	28:31	0:67
ряд	NN	example	22	22_ряд_31991		Давыдов оказался в этой сотне, он шел в первых рядах и подумал:«Ну вот, наконец...»	47:52	0:83
ряд	NN	example	22	22_ряд_6835		В длинном зале стояли в два ряда клетки.	28:32	0:40
ряд	NN	example	22	22_ряд_62194		Особо необходимо отметить двухлетний опыт кавалерийских территориальных формирований, охватывающих ряд округов Северо-Кавказского края и Уральской области.	99:102	0:155
ряд	NN	example	22	22_ряд_16478		Система коэффициентов должна быть сформирована с учетом следующих требований: коэффициенты должны быть максимально информативными; рассчитываться только по данным существующей отчетности об исполнении бюджетов, утвержденной в РФ; давать возможность проводить рейтинговую оценку территориально-административных образований как в пространстве(в сравнении с другими территориями), так и во времени(ежемесячно, поквартально и за ряд лет); для всех коэффициентов могут быть указаны числовые нормативы минимально удовлетворительного уровня или диапазона изменений.	425:428	0:558
