lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
ход	NN	example	22	22_ход_36724		Иначе говоря, строй нашей волевой психики отчасти приближается к психологии толпы и пока еще недостаточно приспособлен к организованному общественному действованию, сознательному и целесообразному, предрешающему события, создающему«ход вещей».	232:235	0:243
ход	NN	example	22	22_ход_33359		Ход по приходу шел так:	0:3	0:23
ход	NN	example	22	22_ход_10120		Сначала об океанах(тайфуны, штормы, ураганы), потом-- ход погоды, потом-- давление на высотах, потом-- спутниковая метеорология, потом-- волнение на морях, положение наших судов(фамилию старика докладчика знают, наверно, все опытные капитаны: корабли идут рекомендованным путем, по курсу, который прокладывает для них старый гидролог), потом-- реки, потом-- почва.	54:57	0:364
ход	NN	example	22	22_ход_28021		Цугцванг-- шахматный термин, означающий вынужденную последовательность ходов.	71:76	0:77
ход	NN	example	22	22_ход_26066		Тигр, заметив, что никто за ним не смотрит, сломал клетку и на полном ходу соскочил с поезда.	70:74	0:93
ход	NN	example	22	22_ход_24895		Следовательно, болезнь действует разрушающе на личность не непосредственно, а опосредованно, через деятельность, усвоенную в ходе социального развития человека.	125:129	0:160
ход	NN	example	22	22_ход_13133		На перекрестке Леа увеличила ход, постепенно поворачивая руль, и машина понимания, почему он прекрасен.	29:32	0:103
ход	NN	example	22	22_ход_6273		Как же это-- подземный ход, а я не спущусь.	23:26	0:43
ход	NN	example	22	22_ход_30990		В ходе производства сменилось целых 12 поколений модели.	2:6	0:56
ход	NN	example	22	22_ход_48858		Лестница разрушена, валятся своды, но в подвальном коридоре, который только закоптел, есть пол, есть в нем также две двери, на одной двери, бывшей открытой во время пожара, на ее задней стороне, осталась еще мучная пыль; направление дыма по следам копоти показывает ход этого дыма из подвала в зерносушильню.	266:269	0:308
ход	NN	example	22	22_ход_43933		Было там пять крытых ходов, и в них лежало множество больных, хромых, иссохших, слепых, ожидающих движения воды.	21:26	0:112
ход	NN	example	22	22_ход_15400		Сталинградская битва-- величайшее сражение между германскими и советскими войсками 17 июля 1942 г.-2 февраля 1943 г. в ходе Великой Отечественной войны.	119:123	0:152
ход	NN	example	22	22_ход_45612		И вдруг понял: скинуть шинель и ходу!	32:36	0:37
ход	NN	example	22	22_ход_22439		Сегодня предлагается обсудить целый ряд важных вопросов, а именно: задачи субъектов федерации по реализации стратегии развития информационного общества; принципы и подходы к формированию плана мероприятий по развитию информационного общества и формированию электронного правительства в субъектах федерации; определение целевых показателей и порядка мониторинга хода реализации плана мероприятий.	361:365	0:395
ход	NN	example	22	22_ход_35440		Для этого пущены в ход и европейские, и азиатские связи, и проекты будущих федераций.	19:22	0:85
ход	NN	example	22	22_ход_50072		Николаев подошел к квартире Костырева с черного хода, где лестница не была освещена, и позвонил.	48:52	0:96
ход	NN	example	22	22_ход_2318		Отрицательной стороной в этом деле было то, что наше руководство армии несколько зазналось, успокоилось на этом, критически не разобрало ход событий, чему мы обязаны победой: численному ли превосходству, или превосходству в технике, или в военно-стратегическом руководстве.	137:140	0:273
ход	NN	example	22	22_ход_8270		По ходу сообщения уже идет знакомый батальонный командир Малмыжского полка с улыбкой, говорящей:«сам знаю, что ждете не дождетесь, ну, вот мы и здесь».	3:7	0:151
ход	NN	example	22	22_ход_54643		Грусть, овладевшая Неждановым, была то чувство, присущее всякой перемене местопребывания, чувство, которое испытывают все меланхолики, все задумчивые люди; людям характера бойкого, сангвинического, оно незнакомо: они скорей готовы радоваться, когда нарушается повседневный ход жизни, когда меняется ее обычная обстановка.	273:276	0:321
ход	NN	example	22	22_ход_43684		Для отдоха гребцам сбавим стругам ходу-- челны забегут вперед.	34:38	0:62
ход	NN	example	22	22_ход_54112		Уст. правом, не давать делу ход в кассационном порядке, для немедленного приведения в исполнение обвинительного приговора.	28:31	0:122
ход	NN	example	22	22_ход_52810		Это все не пускайте в ход в Москве.	22:25	0:35
ход	NN	example	22	22_ход_10002		Упомянув о совсем новых станциях, Афанасьев перевел ход совещания на главных конструкторов.	52:55	0:91
