lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
муж	NN	example	22	22_муж_29616		Но мы с мужем сильно поругались, соотвественно ПА не было вот уже 3 дня, в самые подходящие денечки:(	3:5	0:101
муж	NN	example	22	22_муж_15451		И эти молодые ППЖ, получившие звания сержантов и старшин, были великим злом последнего года войны, они интриговали, ссорились, ссорили между собой своих пожилых мужей, у которых где-то далеко в тылу жили законные, но тоже пожилые жены.	161:166	0:235
муж	NN	example	22	22_муж_24596		Знал ли он, что продолжатели дела его жизни-- старшая дочь Ирэн Кюри в содружестве со своим мужем Фредериком Жолио-Кюри-- откроют искусственную радиоактивность и создадут предпосылки для нового взлета науки об атоме?..	92:97	0:218
муж	NN	example	22	22_муж_40801		Землю у нее мир отнял, и она с двумя дочерьми кормилась, продолжая дело мужа.	72:76	0:77
муж	NN	example	22	22_муж_64711		Перед ним, кроме того, восстала перспектива его послесвадебного положения, положения подставного мужа.	97:101	0:102
муж	NN	example	22	22_муж_14269		-- Ну что ты к ней цепляешься?-- говорила она мужу, прижимая одной рукой хнычущего Коленьку к груди, другой-- Катю к боку.	46:50	0:122
муж	NN	example	22	22_муж_6099		Важным является то, как ведет себя ваш будущий муж(жена) в различных социальных ситуациях.	47:50	0:90
муж	NN	example	22	22_муж_35858		«Это все ты»,-- упрекнула Петрова мужа.	34:38	0:39
муж	NN	example	22	22_муж_41156		Рога, которые я наставил ее мужу, не такие призрачные(vane), какими он угостил меня, когда она была только моей любовницей.	28:32	0:123
муж	NN	example	22	22_муж_20743		Есть предложения и покруче, для всей семьи: жена-- проститутка, муж-- сутенер.	64:67	0:78
муж	NN	example	22	22_муж_49112		За куском недавнего прошлого отвалился и весь сегодняшний день: передряга с мужем и передряги с мадам Фарнуа за«Maison Tricotons».	76:81	0:130
муж	NN	example	22	22_муж_47177		Вскоре Антокольский сообщил мне, что Валентина Семеновна Серова желает заказать мне портрет ее мужа.	95:99	0:100
муж	NN	example	22	22_муж_36395		Татьяна Викторовна дочери призналась, что замыслила этот финт-переезд, чтобы выманить Бориса Борисыча из двухкомнатной квартиры, прилепить его к матери, а самой затем вернуться восвояси в единственном числе, без мужа.	212:216	0:217
муж	NN	example	22	22_муж_6669		На вопрос мужа Каролины:«Чьи это похороны?»-- люди ответили:«Лорда Байрона».	10:14	0:76
муж	NN	example	22	22_муж_55589		Муж посещал ее в Хамамацу.	0:3	0:26
муж	NN	example	22	22_муж_51125		Она расплачется, да и разболтает тебе, а ты пропиши ей aqua fontana cum saccharo albi, MDS, через два часа по столовой ложке, а мужу, который тебя спросит, скажи:«Сильнейшее потрясение всего организма; если у ней какие-нибудь глупые желания или капризы есть, уж вы не перечьте-- всякое огорчение ей вредно».	128:132	0:307
муж	NN	example	22	22_муж_16858		Мужа она не любила, но уважала и ценила и, не унижая его достоинства, сделала так, что он чувствовал себя осчастливленным ее властью.	0:4	0:133
муж	NN	example	22	22_муж_78017		-- Ну-ка, Болдырько, чисти картофель!-- говорит жена мужу.	53:57	0:58
муж	NN	example	22	22_муж_26407		Вот решилась довериться рекламе и сразу же подвели: сделали заказ в Интернет-магазине(муж делал, я попросила такой подарок на 8 марта, сегодня позвонили и сказали что поставку ожидают со дня на день, а вот с доставкой гарантировать не могут, типа сами приезжайте и забирайте.	86:89	0:275
