lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
тысяча	NN	example	22	22_тысяча_103090		-- Восьмидесятую тысячу кирпичей сегодня окончила,-- сказала Клавдія, красивая молодая дѣвушка, смуглая, загорѣлая, съ здоровымъ румянцемъ на щекахъ, черноглазая и чернобровая, съ кокетливо выбившеюся прядью темныхъ волосъ на лбу изъ-подъ шелковаго съ разводами платка.	17:23	0:269
тысяча	NN	example	22	22_тысяча_101725		-- Мы тоже не считали, да слухом земля полнится, особливо судя по тому, что у батюшки вашего роздано в долг, сиречь заимообразно, тысяч до десятка.	130:135	0:147
тысяча	NN	example	22	22_тысяча_30643		Пока известно, что из 73 тысяч квадратных метров местных площадей в аренду сданы уже более 50 тысяч.	25:30	0:100
тысяча	NN	example	22	22_тысяча_90446		Собрали денег, а скоро и в самом деле переселились; переселенцы купили сразу большое имение, ценою в восемьдесят тысяч рублей-- и теперь славословят всевышнего.	113:118	0:160
тысяча	NN	example	22	22_тысяча_69542		Кроме того, здесь предполагается построить крупный сульфатно-целлюлозный завод с годовой производительностью в 35 тысяч тонн сульфата и целлюлозы; сырьем для нового завода будут служить отходы Дубровского лесопильного завода, а также и ленинградских лесопильных заводов.	114:119	0:270
тысяча	NN	example	22	22_тысяча_102476		Он в десять лет с небольшим, купивши расстроенное имение, едва дававшее двадцать тысяч, возвел его до того, что теперь он получает двести тысяч.	81:86	0:144
тысяча	NN	example	22	22_тысяча_28894		Сегодня, как во время своей земной жизни, старец Серафим обращается к каждому из нас с простым наставлением:«Стяжи дух мирен, и тысячи спасутся вокруг тебя».	128:134	0:157
тысяча	NN	example	22	22_тысяча_28420		Крупные агентства могут назвать и более высокие цифры: по оценкам нескольких ведущих рекламных агентств Москвы, стоимость качественного ролика составляет 50-55 тысяч долларов.	160:165	0:175
тысяча	NN	example	22	22_тысяча_55259		Ранее сделать это было почти невозможно— некоторые финансовые институты имели около тысячи подконтрольных юрлиц.	84:90	0:112
тысяча	NN	example	22	22_тысяча_52453		Это история началась, как и тысячи других,-- с человека!	28:34	0:56
тысяча	NN	example	22	22_тысяча_43061		Исследования пузырьков воздуха в ледниковых кернах из скважин Антарктиды и Гренландии, хранящих следы атмосферы давно минувших эпох, показывают, что таких темпов изменения концентраций биогенов земная атмосфера не знала по крайней мере 160 тыс. лет[Barnola et al., 1991].	240:243	0:271
тысяча	NN	example	22	22_тысяча_9103		В двух залах размещается более тысячи зрителей.	31:37	0:47
тысяча	NN	example	22	22_тысяча_40993		Но для египтянина и британца начала второго тысячелетия до нашей эры, очевидно, существовала загадка: на сколько смещается Солнце от точек восхода и заката в течение ста, пятисот и тысячи лет?	181:187	0:192
тысяча	NN	example	22	22_тысяча_104457		В число ево толпы около десяти тысяч разной сволочи почитают, в которой по большой части вотяки и черемиса, без всякаго почти оружия.	31:36	0:133
тысяча	NN	example	22	22_тысяча_39652		Большинство рабочих-- всего здесь трудилось полторы тысячи человек и только в случае надобности временно привлекали еще столько же рабочих-- были отпущены по домам.	52:58	0:164
тысяча	NN	example	22	22_тысяча_34479		КАЛАЧКАЛАЧ--ДОНУ, 1 августа тысячи людей собрались в Калачевском порту.	28:34	0:71
тысяча	NN	example	22	22_тысяча_61310		Выход Лийвака объяснить он затрудняется: не исключен мотив и экономического характера--«пришлось по разверстке тысяч 25 внести в партийную кассу, ну и вышел…» По его мнению, дробность группировок искусственна: после выборов наверняка произойдет слияние«Maaliit» и христианских демократов.	111:116	0:288
тысяча	NN	example	22	22_тысяча_27906		Московский завод им. Лихачева, оказывается, еще«очень даже может»: за год из заводских ворот вышли почти 7 тысяч«бычков» и 6 тысяч ЗИЛ-43336(рост по разным моделям 2--20%).	107:112	0:172
