lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
глаз	NN	example	22	22_глаз_57128		Внимательно наматывал на себя кокон траекторий своих прогулок, линий выверенности ландшафта: предоставлял глазу предаться партитуре элементов паркового ансамбля-- искусной последовательности, с какой открывались перспективе пилонные ворота, лучевые клумбы, мостки, беседки, павильоны, церковка, Конный двор, Чайный домик, полянки, холмики, дорожки, аллеи.	106:111	0:355
глаз	NN	example	22	22_глаз_41674		Да что о ней люди подумают, как она им в глаза глянет?	41:46	0:54
глаз	NN	example	22	22_глаз_272266		И вдруг в его воображении с необыкновенною живостью возникла арестантка с черными косящими глазами.	91:98	0:99
глаз	NN	example	22	22_глаз_278934		-- Вам нельзя быть здесь,-- проговорил ей Николай Всеволодович ласковым мелодическим голосом, и в глазах его его засветилась необыкновенная нежность.	98:104	0:149
глаз	NN	example	22	22_глаз_154085		Черноволосый, коренастый, в короткий пиджак одетый, Николай строгими глазами Виктора оглядел.	69:76	0:93
глаз	NN	example	22	22_глаз_19636		Любка выпрямилась, одернула юбку, нехорошо пощурив глаза:	51:56	0:57
глаз	NN	example	22	22_глаз_21144		Тихим голосом, не глядя в глаза, и все тотчас же принимали эти советы как повеления самого князя.	26:31	0:97
глаз	NN	example	22	22_глаз_288243		-- Экая картина-то, глазу не на чѣмъ остановиться,-- сказалъ Лопатинъ, видя, что Дмитрій Андреевичъ засмотрѣлся на окрестные виды.	20:25	0:130
глаз	NN	example	22	22_глаз_283502		Глаза ее были заплаканы...	0:5	0:26
глаз	NN	example	22	22_глаз_31413		Тогда появятся в магазинах товары, а в глазах людей-- счастье.	39:45	0:62
глаз	NN	example	22	22_глаз_210547		Важное событие романа Версилова разыгралось в прошлом, за границей, и на наших глазах изживаются лишь последствия этого события.	79:85	0:128
глаз	NN	example	22	22_глаз_164790		Портовые фонари лежали на воде неподвижно, как голубые глаза глубоководных рыб, поднявшихся в полночь поглазеть на звезды.	55:60	0:122
глаз	NN	example	22	22_глаз_16802		Он не ведает, куда его понесет«вдохновение», и начинает фантазировать на глазах у сотен участников съемочного процесса.	73:79	0:119
глаз	NN	example	22	22_глаз_193135		Оба молчали и в упор глядели друг на друга взаимно чужими глазами.	58:65	0:66
глаз	NN	example	22	22_глаз_124274		Сидя напротив, я смотрела веселыми глазами, забыв про то, что еще какой-нибудь час назад сочла его идиотом.	35:42	0:107
глаз	NN	example	22	22_глаз_70489		В ее памяти прошлое проступает, как забота о маленьком братике, единственном родном-- сквозь паутину пугающих образов: холод-голод с ввалившимися глазами и растрескавшимися в кровь губами, санки дров, тяжелые как гроб, снег да снег, да товарные поезда, да гул железный, да замерзшие трупы...	125:130	0:291
глаз	NN	example	22	22_глаз_285547		Только глаза, красивые, лучистые, смотрят, не мигая, перед собой.	7:12	0:65
глаз	NN	example	22	22_глаз_271782		Борис внимательно слушал того, кто говорит, ожидая своего череда, но вместе с тем успевал несколько раз оглядываться на свою соседку, красавицу Элен, которая с улыбкой несколько раз встретилась глазами с красивым молодым адъютантом.	194:201	0:232
глаз	NN	example	22	22_глаз_166268		-- Ромашов с его немигающими глазами.	29:36	0:37
глаз	NN	example	22	22_глаз_236581		Другие глаза серо-зеленые, не с одной искрой, а как будто с тысячей, как обломки малахита под солнцем.	7:12	0:102
глаз	NN	example	22	22_глаз_309981		Но слуш. собранные Богом! сей закона Божия свет не все имеют, почему душевными глазами не все настояще и видят.	79:86	0:111
глаз	NN	example	22	22_глаз_192920		Еще от постоянного мелькания сквозь стекла трамвая некоторое время в глазах чуть-чуть рябило, но это ощущение скоро прошло, и взгляд с удовольствием останавливался на опустелых дачах, молчаливо замерших в облетевших осенних садах; на сероватосинем море, которое открывалось перед ними среди деревьев; на куртинах поздних цветов, большей частью по-осеннему запущенных и помятых, отмеченных преобладанием красных и желтых цветов.	69:75	0:427
глаз	NN	example	22	22_глаз_180093		Появляясь на придворных балах, он не спускал глаз с прелестной Елизаветы.	45:49	0:73
