lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
ночь	NN	example	22	22_ночь_130501		В беседах с друзьями и знакомыми, наедине днем и ночью среди занятий и без дела Засулич не могла оторваться от мысли о Боголюбове, и ни откуда сочувственной помощи, ни откуда удовлетворения души, взволнованной вопросами: кто вступится за опозоренного Боголюбова, кто вступится за судьбу других несчастных, находящихся в положении Боголюбова?	49:54	0:341
ночь	NN	example	22	22_ночь_114770		Не будь ночь так ужасна, ни один след не остался бы не замеченным им.	8:12	0:69
ночь	NN	example	22	22_ночь_12894		Ночью приплыли, ворота закрыты, надо было еще докричаться, достучаться.	0:5	0:71
ночь	NN	example	22	22_ночь_13988		Небрежно откинувшись на спинку стула, она стала рассказывать и о том, как звонила Алле Стрельниковой, и о том, как приходила по ночам к ее мужу.	128:133	0:144
ночь	NN	example	22	22_ночь_123122		Въ 12 часу ночи вѣтеръ сдѣлался отъ WSW тихій, съ легкими порывами, прямо отъ огнедышащей горы, которая отъ насъ была не болѣе какъ въ 5 или 6 миляхъ; прежде она всякую ночь извергала пламя, а ударовъ слышно не было, но въ сію ночь пламени мы не видали, а слышны были часто глухіе звуки, подобные отдаленному грому, и необычайный трескъ, и вѣтромъ нанесло на шлюпъ много самаго мелкаго пепла и слышенъ былъ сѣрный запахъ; а на разсвѣтѣ увидѣли, что изъ разныхъ мѣстъ по отлогостямъ горы поднимались густые пары; тоже самое мы и прежде замѣчали послѣ всякаго дождя.	169:173	0:564
ночь	NN	example	22	22_ночь_59359		В бледной немочи белых ночей, в пресной пакости красных речей этот город увяз.	23:28	0:78
ночь	NN	example	22	22_ночь_89379		Ночью на 3 сентября в одной версте от станции«Петровско-Разумовская», Николаевской железной дороги неизвестно кем срезана и похищена медная проволока междугороднего телефона, всего 105 саж.	0:5	0:189
ночь	NN	example	22	22_ночь_60325		Видимо, ночью случилась акклиматизация.	8:13	0:39
ночь	NN	example	22	22_ночь_14946		Книгу я прочел за ночь, последние листы переворачивал уже при утреннем свете.	18:22	0:77
ночь	NN	example	22	22_ночь_148349		Переписку со мной не прекращайте-- через ночь я буду получать все, адресованное мне в Баден.	41:45	0:92
ночь	NN	example	22	22_ночь_146238		Абдъ-Алла, пожелавъ мнѣ спокойной ночи, отправился въ свою палатку.	34:38	0:67
ночь	NN	example	22	22_ночь_151284		Сегодня в ночь, говорит.	10:14	0:24
ночь	NN	example	22	22_ночь_131396		А казаки бочки выкатят на двор, засядут, всю ночь до рассвета пьют.	45:49	0:67
ночь	NN	example	22	22_ночь_132729		Когда наше земное, скудельное тело обуяет лень, так ему и дневной свет не взмилится; ночью спи да прохлаждайся сколько хочешь, а днем надобно бодрствовать и работать.	85:90	0:166
ночь	NN	example	22	22_ночь_54848		А вообще, когда был еще жив покойный Борис Давидович, особенно раньше, в молодые годы, у них тоже бывало, наработаются за ночь так, что днем ноги не держат.	122:126	0:156
ночь	NN	example	22	22_ночь_142075		В той же томской тюрьме в прежние годы чуть не каждую ночь случались убийства, и из тюремного колодца нередко вытаскивали трупы пропавших перед тем без вести арестантов.	54:58	0:169
ночь	NN	example	22	22_ночь_36961		Второй целёхонек, но несёт какую-то ахинею о говорящих рыбах и электрическом скелете, который приходит к нему по ночам и поёт колыбельные песенки.	18:20	0:146
ночь	NN	example	22	22_ночь_136822		Спокойной ночи,-- проговорила она.	10:14	0:34
ночь	NN	example	22	22_ночь_133663		-- Такая мерзость лезла всю ночь, что гнусно рассказывать,-- говорил Ноздрев, и во рту точно эскадрон переночевал!	28:32	0:114
ночь	NN	example	22	22_ночь_24237		И именно в такой солнечный день, после бессонной ночи в самолете, по четыре-пять встреч, интервью и приемов.	49:53	0:108
ночь	NN	example	22	22_ночь_80473		Там вечная ночь и молчание, и на всем свете только их двое, с их последним безысходным страданием.	11:15	0:98
ночь	NN	example	22	22_ночь_107666		Так происходило с небольшими перерывами в течение почти всей ночи.	61:65	0:66
ночь	NN	example	22	22_ночь_27668		Она гуляет на свадьбе, ночью придет,-- важно объявил мальчик.	23:28	0:61
ночь	NN	example	22	22_ночь_32062		Ну говори-- любишь?..»-- сказать в ответ:«Да, да, да!» надо так, как говоришь после длинного бега по аллеям этого сада, в котором«шепчутся белые ночи» Анны Ахматовой.	145:149	0:166
