lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
государство	NN	example	22	22_государство_439		Стрелковое оружие не востребовано государством	34:46	0:46
государство	NN	example	22	22_государство_25520		Русский народ получил шанс на построение национального государства, но он его не использовал.	55:66	0:93
государство	NN	example	22	22_государство_26111		V Форум творческой и научной интеллигенции государств-участников СНГ«Инновационное и гуманитарное партнерство– основа динамичного развития стран СНГ»(14–15 октября 2010 г.)	43:53	0:172
государство	NN	example	22	22_государство_65289		Конечно, Понс, вероятно, скажет нам на это, что за свои 11 000 квадратных метров земли(десятину) он платит ежегодно, в виде аренды собственнику земли и налогов милому государству, чудовищную сумму в 2500 франков, т.е. тысячу рублей(вот они, коршуны, о которых говорилось выше); затем навоз, покупаемый им в казармах, обходится ему около 2500 франков, т.е. тоже около 1000 рублей.«Таким образом,-- скажет он,-- мне поневоле приходится быть эксплуататором; меня эксплуатируют и я эксплуатирую в свою очередь».	167:178	0:507
государство	NN	example	22	22_государство_39574		С другой-- его советник по экономическим вопросам Андрей Илларионов считает, что государство должно радикально снизить свои расходы, отказавшись даже от финансирования некоторых социальных льгот.	81:92	0:195
государство	NN	example	22	22_государство_5565		Вам известны факты получения Президентом СССР валютных сумм от руководителей зарубежных государств, причем в ситуации, когда о получении этих сумм(я так сформулирую) общественность не информировалась ни в средствах массовой информации, ни в других местах?	88:98	0:255
государство	NN	example	22	22_государство_46294		Уже в 1930 году государство получило от колхозов, не считая совхозов, более половины всей товарной продукции зерна в стране.	16:27	0:124
государство	NN	example	22	22_государство_73688		Третие, если кто имеет деревню в безхлебном месте или землями скудну, за которым крестьяне ни податей государству, не токмо владельцу оброков платить не в состоянии, а оной инде имеет привольные земли, то их перевести нуждно, из чего как владельцу, так государству польза, ибо не токмо подати они будут платить изправнее, но паче в такие места переведутся, где и войска часче бывают и от довольного населения квартирами и фуражем свободнее довольствоваться могут.	102:113	0:463
государство	NN	example	22	22_государство_44434		Социализм, которым пропитано сейчас мировоззрение рабочих масс, есть политическое учение, стремящееся к социальному и государственному перевороту, враждебное национальному государству и гибельное для культуры.	172:183	0:209
государство	NN	example	22	22_государство_66936		Предводители партии решили не довольствоватъся одною сменою великого визиря, а низложить самого султана; для назначения же ему преемника вернуться к прежнему выборному началу, избрав халифом того из принцев Османова рода, который для управления государством примет систему, основанную исключительно на принципах ислама.	245:257	0:319
государство	NN	example	22	22_государство_3154		В приглашении указывалось, что присутствие президента Ельцина и первых лиц государства обеспечат спонсору хорошую рекламу, которая стоит этих денег.	75:86	0:148
государство	NN	example	22	22_государство_2763		И спроси у него сейчас, кто глава, например, государства Кот'д'Ивуар-- он и то не ответит.	45:56	0:90
государство	NN	example	22	22_государство_65329		Все мечтают о завоевании власти, о создании всесильного, всемогущего и всеведущего государства, обращающегося с народом как с подданным и подвластным, управляя им при помощи тысяч и миллионов разного рода чиновников, состоящих на содержании государства; Людовик XVI и Робеспьер, Наполеон и Гамбетта мечтали об одном и том же-- всемогущем государстве.	83:94	0:350
государство	NN	example	22	22_государство_34916		«Что такое государство?	11:22	0:23
государство	NN	example	22	22_государство_38519		И ведь это всё про людей, про нас с вами, про государство.	46:57	0:58
государство	NN	example	22	22_государство_62619		Поэтому следовало бы распространить личную ответственность предпринимателей, существующую в некоторых государствах в отношении несчастных случаев на фабриках, и на заболевания рабочих во вредных для здоровья производствах.	102:114	0:222
государство	NN	example	22	22_государство_57922		Чем демократичнее«государство», состоящее из вооруженных рабочих и являющееся«уже не государством в собственном смысле слова», тем быстрее начинает отмирать всякое государство.	18:29	0:176
