lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
правило	NN	example	22	22_правило_34977		К ним как правило присоединяются и припадки просто судорожные или того типа с командованием, который вкратце был описан в начале главы и который нужно считать особенно характерным в данном случае.	10:17	0:196
правило	NN	example	22	22_правило_19227		При нарушении Правил пользования жилым помещением и придомной территорией, в соответствии с действующим законодательством НАНИМАТЕЛЬ обязан возместить НАЙМОДАТЕЛЮ возникшие при этом убытки в установленном законом порядке.	14:20	0:221
правило	NN	example	22	22_правило_8968		Агафоник притворился, что не слышит, подтянул рукав однорядки, заложил в ладонь, по правилу, запивную деньгу.	84:91	0:109
правило	NN	example	22	22_правило_33300		Что касается девятиклассников, собирающихся учиться и далее в школе, для них Праздник последнего звонка не так значим и волнителен, как для их старших товарищей из 11 классов, которые хоть и будут еще сидеть за учебными столами, но уже не школьными, будут зубрить правила и формулы, но не из учебников общеобразовательных заведений…	264:271	0:332
правило	NN	example	22	22_правило_19150		Фуникулеры должны быть спроектированы, изготовлены, смонтированы и введены в эксплуатацию в соответствии с настоящими Правилами,«Правилами устройства электроустановок»,«Правилами технической эксплуатации электроустановок потребителей», Государственными стандартами, Строительными нормами и правилами.	290:299	0:300
правило	NN	example	22	22_правило_2087		Мы уговорили Пупулю дать их, с тем чтобы потом она по всем правилам асептики продезинфицировала их и положила на место.	59:67	0:119
правило	NN	example	22	22_правило_39363		Но не подлежит сомнению, что правила этикета и условности общежития у многих дикарей гораздо сложнее и более детально разработаны, чем у европейцев, не говоря уже о том, что этому кодексу хорошего тона подчиняются все члены&quot;дикого&quot; племени без исключения, тогда как у европейцев хороший тон является уделом только высших классов.	29:36	0:339
правило	NN	example	22	22_правило_50357		Для желаемого произведения предприемлемых важных учреждений должно полагать и предписывать себе неложные правила, дабы не подвергнуть себя каким преткновениям, не пропустить ничего нужного и не ввести бесполезного или еще и вредного.	105:112	0:233
правило	NN	example	22	22_правило_8111		В дни пребывания в Лондоне взял за правило бывать в посольстве, много раз говорил с послом.	35:42	0:91
правило	NN	example	22	22_правило_6708		Но так бывает редко; как правило, Пасха и ее непосредственное продолжение(Светлая седмица) заканчиваются примерно к концу апреля.	25:32	0:129
правило	NN	example	22	22_правило_29068		Нарушение правил сертификации оружия и патронов к нему	10:16	0:54
правило	NN	example	22	22_правило_8141		Это отношение часто заставляло его изменять своему твердому правилу не вмешиваться в чужие дела.	60:67	0:96
правило	NN	example	22	22_правило_16183		Пункт 78 Правил устанавливает, что тарифы на оказанные услуги равны затратам.	9:15	0:77
