lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
раз	NN	example	22	22_раз_147450		Подобные слова пишутся у бездны на краю и вырываются из глубины сердца, о которой человек иной раз и не может подозревать, и все же невозможность жить или жизнь на краю была для Пришвина личной драмой, для него такая попытка оказывалась неприемлемой, она откидывала писателя назад в прошлые мучительные времена умопомрачения, житейского морока и обиды на нескладную судьбу изгнанника и узника.	95:98	0:393
раз	NN	example	22	22_раз_51008		Если и можем, то в тысячу раз слабей.	26:29	0:37
раз	NN	example	22	22_раз_174474		Выше мне приходилось уже несколько раз упоминать, что в самой среде советского правительства царили, как обычное явление, встревоженность и нервность по всякому поводу, что сказывалось даже в самом тоне предъявляемых нам центром поручений.	35:38	0:239
раз	NN	example	22	22_раз_25738		Мы, конечно, могли бы пойти, условно говоря, по пути Гайдара, который все довел до абсурда,-- не то что увеличил цены в 2-- 3 раза, а просто их отпустил, из-за чего они сразу же подскочили, если не ошибаюсь, в 18 раз.	126:129	0:217
раз	NN	example	22	22_раз_276174		Даже из Волкояра к ним не раз хаживал,-- просто уже так на побывку, чтобы старая слава не заросла мохом... Антипа-Пчелинца, Божьего старичка, таевцы тоже знали и очень почитали его, хотя и думали, будто колдун.	26:29	0:210
раз	NN	example	22	22_раз_177658		Тут как раз нас подстерегает опасность.	8:11	0:39
раз	NN	example	22	22_раз_97182		Через дочерние банки проходит сейчас также примерно 25% всех иностранных кредитов российским компаниям, причем эта доля выросла за последние годы в полтора раза.	156:160	0:161
раз	NN	example	22	22_раз_184566		А оттуда обратно-- как раз внизу.	23:26	0:33
раз	NN	example	22	22_раз_176747		-- Ты промахнулся на этот раз, старый братишка.	26:29	0:47
раз	NN	example	22	22_раз_142759		Скотт Эллис, тоже«из новых», тоже привлекал несколько раз всеобщее внимание своими спектаклями, в частности мюзиклом«Она любит меня» и тургеневским«Месяцем в деревне».	54:57	0:167
раз	NN	example	22	22_раз_267145		Музыканты перебрались за нами и уселись на стене, переменив на этот раз свои инструменты: один надувал что-то вроде флейты-- дюдюк; другой бил в бубны-- каваль; у третьего была как будто бы скрипка-- каманчар; у четвертого-- гитара с проволочными струнами-- сас; барабан-- нагара и зурна.	68:71	0:288
раз	NN	example	22	22_раз_187312		«Читал ее два раза, не мог оторваться».	14:18	0:39
