lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
отношение	NN	example	22	22_отношение_71800		Это был именно вздох облегчения, а не радости; более светлым чувствам теперь не было места в их семейных отношениях.	105:115	0:116
отношение	NN	example	22	22_отношение_58675		В своих воспоминаниях Уитмен так формулирует отношение к морю:«Даже когда я был ребенком, я мечтал, хотел написать стихотворение, а может быть, поэму о морском береге как о линии раздела, контакта, соединения, линии, где твердое сочетается с жидким, где нечто таит в себе нечто(именно так, несомненно, любая объективная форма предстает субъективному духу) и значит гораздо больше, чем кажется нам с первого взгляда,— смешивая реальное с идеальным и превращая все в часть всего»(Уитмен, 1891:88).	45:54	0:495
отношение	NN	example	22	22_отношение_128161		Между тем в этом отношении при сплаве сюда людей многое было упущено; почему, по моему мнению, в настоящее время необходимо сделать следующее распоряжение: а) для наблюдения за неприятелем в заливе Де-Кастри  расположить сотню казаков с двумя горными орудиями, всех же остальных людей обратить для постройки просторных помещений на зиму; б) для пополнения продовольственных запасов и одежды сейчас же вступить в сношение с маньчжурами, обитающими по реке Сунгари и более или менее нам знакомыми; в) для того же, чтобы упрочить сношения с маньчжурами, сейчас же поставить пять или шесть постов(между Мариинским постом и устьем реки Сунгари и, наконец, г) принять меры, чтобы туземцы доставляли нам рыбу и дичь.	17:26	0:709
отношение	NN	example	22	22_отношение_44231		В лаборатории Г. В. Акимова были разработаны сплавы этого типа, стойкие даже по отношению к соляной и фтористо-водородной кислотам и к некоторым особо активным смесям кислот.	80:89	0:174
отношение	NN	example	22	22_отношение_71362		Так что ни сновиденьем единым не извиняюсь, в отношении вас все сны мои ныне безвинны,-- они успешно грешат в другом направлении.	46:55	0:129
отношение	NN	example	22	22_отношение_109355		В заключительной части мы вновь, как и в Лозанне, выражали наше благожелательное отношение к Экуменическому движению и наши молитвенные чаяния, что путь взаимной братской любви приведет всех христиан к исповеданию единомыслия.	81:90	0:226
отношение	NN	example	22	22_отношение_112035		Ты знаешь, я в добрых отношениях с Достоевским.	22:32	0:47
отношение	NN	example	22	22_отношение_109922		Шнейдер мог всегда пригодиться России, и портить с ним отношения было не в наших интересах, а потому в том же шутливом тоне, в каком говорил Фурнье, я ответил:	55:64	0:159
отношение	NN	example	22	22_отношение_134774		Тот факт, на который указал Л.С. Берг, чрезвычайно интересный сам по себе,-- что в размерах Аральского озера происходят колебания,-- имеет так же мало отношения к вопросу о всеобщем высыхании в Северном полушарии со времени ледяного периода, как и периодические колебания ледников-- к вопросу о ледниковом периоде и оледенению всей Северной Европы и Северной Америки.	151:160	0:367
отношение	NN	example	22	22_отношение_97830		Слишком ясно, что не только выполнить эту задачу, но даже и приступить к ней нельзя, не имея самаго определеннаго, раз навсегда выработаннаго и серьезно обоснованнаго отношения к большевизму,-- причине разрыва России на Россию в России и на Россию зарубежную.	167:176	0:259
отношение	NN	example	22	22_отношение_99042		В общем этот приемник на двухсеточных лампах работает ничем не хуже обычного II--О на лампах«микро», превосходя в некоторых случаях последний в отношении дальности и чувствительности.	144:153	0:183
отношение	NN	example	22	22_отношение_49580		Надо сказать, что крайне отрицательное отношение русской идеологии, начиная с XVIII века и по сей день, к Семибоярщине и так называемому«Смутному времени» не находит рационального объяснения.	39:48	0:191
отношение	NN	example	22	22_отношение_32728		Хотя судебные решения имеют правовое действие лишь в отношении участвующих в соответствующем процессе лиц, авторитет верховных судов позволяет таким решениям стать своеобразной направляющей нитью для будущей судебной практики.	53:62	0:226
отношение	NN	example	22	22_отношение_121016		К этому шагу побуждали тогдашние отношения между Польшей и Московским государством.	33:42	0:83
отношение	NN	example	22	22_отношение_134941		Голова наша также имеет другое отношение к пространству, нежели стопы ног, расстояние между ними уже не то, которое представляет мера.	31:40	0:134
отношение	NN	example	22	22_отношение_13220		Сейчас, когда уже несколько лет тому назад отпраздновали столетия со дня рождения Горького, Бунина и Куприна, когда все трое занимают свое собственное неповторимое место в русской классике, когда много написано монографий и литературоведческих исследований, трудно представить чисто человеческие отношения между этими писателями-современниками, такими различными по происхождению, воспитанию и мировоззрению.	296:305	0:408
отношение	NN	example	22	22_отношение_101455		В том виде, в каком сложились мои отношения к существовавшим до этого боевого момента прогрессивным группировкам, мне уже приходилось говорить о них.	34:43	0:149
отношение	NN	example	22	22_отношение_29652		Уничтожается не просто имение Раневской, но вместе с ним весь нравственный, пусть иллюзорно нравственный, климат, который исстари поддерживал в человеке внутреннюю готовность к добру, вызывал потребность непрозаического отношения к жизни.	220:229	0:238
отношение	NN	example	22	22_отношение_44641		-- о невыполнении или ненадлежащем выполнении родителями, опекунами или попечителями обязанностей по воспитанию детей; о недостойном отношении к родителям; о недостойном поведении в семье; о недостойном отношении к женщине;	133:142	0:223
отношение	NN	example	22	22_отношение_122728		Само собою разумеется, однако, что, количественно усилив своим персоналом новое течение и сослужив ему известную службу в отрицательном отношении, пустопорожние люди не были его украшением ни в смысле последовательности, ни в смысле прочности.	136:145	0:243
