lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
движение	NN	example	22	22_движение_577		Я об этом вновь и вновь говорю, поскольку эти успокаивающие совесть и даже притупляющие бдительность, элементарную осторожность мотивы помогали игнорировать несомненные факты, включая и тот, что часто речь шла уже не о национально-освободительном движении, а о вмешательстве во внутренние дела в связи с борьбой различных политических сил за власть, даже в территориальные и племенные раздоры.	247:255	0:393
движение	NN	example	22	22_движение_40370		-- проверку двигательной сферы(мимика, походка, устойчивость позы, точность движений);	76:84	0:86
движение	NN	example	22	22_движение_9714		Возможно, поверив в свою исключительность, Сталин решил, что в сравнении с величием его дел преступления, на которые он был вынужден пойти,-- мелочь, издержки движения.	159:167	0:168
движение	NN	example	22	22_движение_7235		Это напоминало ему прелюдию в любви, когда любое нетерпеливое движение может смять нарастающее сладкое томление, тягу к обладанию...-- в нашем случае, картиной, а не женщиной, но это одно и то же.	62:70	0:196
движение	NN	example	22	22_движение_65699		Целый день был в движении и был в трех государствах: в Ганноверском, в Прусском и Кассельском.	17:25	0:94
движение	NN	example	22	22_движение_29747		Таким образом все будут наглядно убеждены в законе, который ученые называют превращением теплоты в движение.	99:107	0:108
движение	NN	example	22	22_движение_70327		Если бы не видал я движение нежных ее пальчиков, колебания груди, то сказал бы:«Это образ горести, воздвигнутый из мрамора над могилою предмета обожаемого».	19:27	0:156
движение	NN	example	22	22_движение_57636		Лужин мрачно пожал плечами, глядя на пол, где происходило легкое, ему одному приметное движение, недобрая дифференциация теней.	87:95	0:127
движение	NN	example	22	22_движение_24622		Мы, коммунисты, горды тем, что у колыбели нашего движения стоял великий Ленин.	49:57	0:78
движение	NN	example	22	22_движение_67985		-- Слышите, что делается?-- говорил поверенный, указывая мне движением головы на окно, откуда доносился глухой гул от собравшихся вокруг конторы бурлаков.	61:70	0:154
движение	NN	example	22	22_движение_38555		Это позволяет лыжнику ощущать трассу нижней лыжей и одновременно управлять движением, с легкостью делая повороты верхней.	75:84	0:121
движение	NN	example	22	22_движение_19941		В дальнейшем нарабатывайте реагирование уже на связки атакующих движений.	64:72	0:73
движение	NN	example	22	22_движение_69819		Понятно также, что пока в народе нет решимости протестовать хотя бы за свое личное дело,-- невозможно никакое общее движение.	116:124	0:125
движение	NN	example	22	22_движение_9499		Посаднику же Гавриилу передайте, чтобы не роптал и не вставлял отбывающему палки в колеса, если речь, конечно, идет не о пешем движении.	127:135	0:136
движение	NN	example	22	22_движение_23377		Ни один современный реальный политик не может, анализируя международную обстановку, не учитывать значения массового движения сторонников мира, возглавляемого могущественной Страной Советов.	116:124	0:189
движение	NN	example	22	22_движение_21508		Но в Санта-Барбаре вспыхивает партизанское движение«локалов»-- местных жителей, которых возглавляет психически ненормальный насильник.	43:51	0:134
движение	NN	example	22	22_движение_5093		«Трудно избегать помысла тщеславия, ибо что ни сделаешь к прогнанию его, то становится началом нового движения тщеславия».	102:110	0:122
движение	NN	example	22	22_движение_53607		Дело в том, что в чугунном шаре большая масса, и она препятствует всякому изменению движения(в нашем случае торможение и остановка).	84:92	0:132
движение	NN	example	22	22_движение_25776		С применением современных глобальных навигационных спутниковых систем для отслеживания местоположения ТС возникает проблема отсутствия привязанности получаемых навигационно-телеметрических данных(НТД) к городской улично-дорожной сети(УДС) и к маршруту движения ТС.	252:260	0:264
