lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
форма	NN	example	22	22_форма_75582		Папоцезаризм и цезарепапизм были двумя формами«христианского государства», двумя ложными попытками власти этого мира выдать себя за христианскую, в то время как никогда не было сказано и предсказано, что религия Христа будет властвовать над миром, будет преследовать и насиловать(а не сама преследоваться и насиловаться).	39:46	0:321
форма	NN	example	22	22_форма_93978		Европа, умертвив Турцию, попадет сама в азиатские постромки и станет опять живописна и поэтична, как она была в старину, хотя и в новой форме...	136:141	0:144
форма	NN	example	22	22_форма_13449		Сомнения в надежности этих вечных структур и религиозных принципов привело многих к тому, что Лифтон называет«протейским стилем»(по имени греческого бога Протея, который мог стать любым существом, любым человеком или животным, но которому было трудно долго оставаться в одной форма).	276:281	0:283
форма	NN	example	22	22_форма_21261		В Купольном зале 27-го этажа офисного комплекса«Башня-2000», расположенного на набережной Тараса Шевченко, вниманию многочисленных гостей и представителей средств массовой информации была представлена новая форма, выбранная компанией по результатам конкурса, в котором участвовали 16 ведущих отечественных модельеров.	174:179	0:317
форма	NN	example	22	22_форма_3550		Если сюжет«Тихого Дона» связан со временем великих национальных потрясений, то предмет изображения«Поднятой целины»-- переходный период от революционной эпохи к мирному, спокойному времени, когда, как полагает Шолохов, взволновавшийся океан народной жизни постепенно стал входить в берега, возвращаясь-- разумеется, в новых формах-- к своим природным, вечным основам.	324:330	0:367
форма	NN	example	22	22_форма_28380		Другая форма ответа-- субъективная, т.е. человек все продумал, просчитал и своему сознанию команду на будущее дал.	7:12	0:114
форма	NN	example	22	22_форма_1893		Много лет спустя известный советский политический деятель Д. З. Мануильский, который в те годы также принадлежал к киевской организации, рассказывал мне, что выступления отца перед солдатами производили большое впечатление, особенно когда он появлялся в офицерской форме.	265:270	0:271
форма	NN	example	22	22_форма_43374		Время от времени представления упрощаются до уверенности, что особой души не существует, а есть только психика(от, душа), которая формируется историей и обществом, т. е. всегда принимает форму, приданную ей обстоятельствами.	187:192	0:224
форма	NN	example	22	22_форма_14117		Новаторская это форма или традиционная, не суть важно: в любом случае автора подстерегает творческая неудача.	16:21	0:109
форма	NN	example	22	22_форма_61329		Это видно уже из того, что отклонение от правильных форм он воспринимает как нечто забавное.	52:56	0:92
форма	NN	example	22	22_форма_87369		Великий князь через несколько дней представил императору образцовых; так как форма немного походила на бывшую при императрице, государь с гневом сказал его высочеству:	77:82	0:167
форма	NN	example	22	22_форма_85297		Возили заключенных из тюрьмы в суд в больших тюремных каретах такой же формы неустройства, как парижские«pamerai salade»-- разница была только в цвете.	71:76	0:151
форма	NN	example	22	22_форма_81642		Но Провидение вознаградило науку за эту, по-видимому, огромную потерю; в Праге Тихо сошелся с Кеплером как будто для того, чтобы передать в его руки свои драгоценные наблюдения, на основании которых Кеплер вывел истинную форму орбит планет и законы их движения; открытие, обессмертившее имя Кеплера, вскоре послужило еще более великому открытию общих законов тяготения и небесной механики, совершенному гением Ньютона.	221:226	0:418
форма	NN	example	22	22_форма_54063		В качестве«формы товарного овеществления» культура освобождается от«глубины»,«уникальной чувственности» и становится поверхностной, декоративной и легко доступной.	11:16	0:163
форма	NN	example	22	22_форма_30221		В этом смысле особый рисунок национальной традиции составляет оппозицию с общей типологией интернациональных форм, потому что сюжеты сказки, о которых я говорил, очень широко распространены, в известном смысле интернациональны, а национальные культурные формы специфичны.	109:113	0:271
форма	NN	example	22	22_форма_39510		Кащенко настаивал, что все формы детской дефективности могут быть описаны как«недостаточность», и утверждал значимость«дефектологии» как новой медицинской, психологической и педагогической науки, способствующей компенсации разного рода«недостаточностей» и реабилитации любых аномальных детей209.	27:32	0:295
форма	NN	example	22	22_форма_38000		В. Снежневский говорит, что«если подходить к сознанию в философском смысле, то мы, естественно, должны сказать, что при всяком психическом заболевании высшая форма отражения мира в нашем мозге нарушается».	158:163	0:205
