lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
сторона	NN	example	22	22_сторона_83110		Вулканическое стекло(обсидиан)— одно из наиболее интересных геологических образований, позволяющих, с одной стороны, пролить свет на протекающие в недрах Земли процессы формирования изверженных горных пород, а с другой— выяснить миграционные пути древнего человека, использовавшего это сырье для изготовления орудий, и оценить территориальные масштабы и периоды доисторических событий.	108:115	0:385
сторона	NN	example	22	22_сторона_83939		По срединной линии на ней расположен шов неба, от которого отходят в стороны 1--6 поперечных небных складок.	69:76	0:108
сторона	NN	example	22	22_сторона_27496		Здесь, на высоком холме по эту сторону Тахо, мучительно пробивающей дорогу в скальных породах, он всегда останавливался и смотрел на зачарованное, опоясанное неширокой, буро-зеленой рекою, толковище домов, церквей, дворцов, мостов, каменных оград и кипарисов: прощался...	31:38	0:271
сторона	NN	example	22	22_сторона_78651		Разум и ощущения по разные стороны бытия, старая история.	27:34	0:57
сторона	NN	example	22	22_сторона_7374		-- Синяк нагнул голову в ее сторону.	28:35	0:36
сторона	NN	example	22	22_сторона_27138		Белобрысенькая Зоя-зоотехник— за спиной у Михаила стояла— тихонько отступила в сторону: поняла, какая сейчас служба пойдет.	79:86	0:123
сторона	NN	example	22	22_сторона_249106		-- Нас остановили в первой французской крепости, Фор де л'Еклюз, которую можно назвать неприступною, потому что со всех сторон ограждают ее неизмеримые пропасти и крутизны.	120:126	0:172
сторона	NN	example	22	22_сторона_236388		В таких отношениях находился Псков с одной стороны к великому князю, с другой-- к Новгороду, когда великий князь подвигнул псковичей на войну против Новгорода в 1471 году.	43:50	0:171
сторона	NN	example	22	22_сторона_31802		-- Да, да, как быть?!-- с нескольких сторон оживились завистники Михи.	37:43	0:70
сторона	NN	example	22	22_сторона_200853		-- И ветер с гнилой стороны-с.	20:27	0:30
сторона	NN	example	22	22_сторона_65934		«Стань худой-- и ты решишь все проблемы!»,«Стань худой, и ты добьешься чего захочешь!»-- со всех сторон обрушивается на нас лукавая и бесцеремонная реклама.	97:103	0:156
