lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
бог	NN	example	22	22_бог_60297		Всегда с самых древних времен, люди чувствовали бедственность, непрочность и бессмысленность своего существования и искали спасения от этой бедственности, непрочности и бессмысленности в вере в бога или богов, которые могли бы избавлять их от различных бед этой жизни и в будущей жизни давали бы им то благо, которого они желали и не могли получить в этой жизни.	194:198	0:362
бог	NN	example	22	22_бог_52587		Бог, создавая женщину, чтоб быть дочерью и сестрою, велел ей также быть супругою и матерью, и эти две цели-- едва ли не главные, ей предназначенные...	0:3	0:150
бог	NN	example	22	22_бог_73359		-- Вы здесь две службы сослужите: одну службу богу, а другую-- мне.	46:50	0:67
бог	NN	example	22	22_бог_52113		Не имея ни отца, ни матери, забытая родными, покинутая всеми людьми, устремилась я к богу, посвятила себя на служение ему, нашла в нем отраду, счастие.	85:89	0:151
бог	NN	example	22	22_бог_7966		Ну ты сам знаешь, в раздетом виде я смотрюсь как бог со своей грудной клеткой и бицепсами.	49:52	0:90
бог	NN	example	22	22_бог_16562		Сейчас я связной с богами, и никого не удивляет, почему Маша уходит именно со мной.	19:25	0:83
бог	NN	example	22	22_бог_72758		-- Боже, как вы в самом деле откровенны!	3:7	0:40
бог	NN	example	22	22_бог_24471		-- Слава богу, слава богу,-- представив, я содрогнулась: если бы не смех, если бы повернула ключ...	9:13	0:99
бог	NN	example	22	22_бог_45693		-- А только,-- закончил Ощера,-- Бога ради торопись из Москвы!	33:37	0:62
бог	NN	example	22	22_бог_27684		У человека в глубине души сохранилась, даже, и после смерти богов, неистребимая любовь к сотворенному ими-- мудрость собирает все свои силы и ополчается против ηδονη и κατα πάθος: так окрестила она любовь человека к божьему миру.	60:65	0:229
бог	NN	example	22	22_бог_24460		Я же был в Греции, она тоже страна христианская, но все магазины сувениров заставлены статуэтками олимпийских богов.	5:8	0:116
бог	NN	example	22	22_бог_37574		Невольно родилась мысль: если ты, бог, всемогущ, так что же ты смотришь?	34:37	0:72
бог	NN	example	22	22_бог_32952		Видно, и впрямь говорил поп Федот под весёлую руку, что мир заделывал бог, хорошо не подумав, и многое сотворил впопыхах, почему и пришлось потом уж на свободе доделывать чёрту!	70:73	0:177
бог	NN	example	22	22_бог_66300		Никогда, ни в чьем лице я не видал подобных перемен, и со всем тем, бог знает отчего, а я догадывался, что перемена эта признак близкой смерти.	68:71	0:143
бог	NN	example	22	22_бог_17547		В VII веке до нашей эры древние греки поставили здесь храм богини Геры, а спустя два века возвели грандиозный храм Зевса с величественной статуей бога.	146:150	0:151
бог	NN	example	22	22_бог_66144		В трагедиях участвуют боги, цари и герои, а вы-- чиновник и чиновница; потому и роман ваш будет мирный, без классических принадлежностей, без яду, бешеной борьбы, проклятий и дуэлей...	22:26	0:184
